Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR48,OUT019,371.2924901
FDK27,OUT013,2048.869622
FDT35,OUT013,2584.14794
FDN12,OUT049,1592.326324
NCE31,OUT019,129.650948
FDL21,OUT017,606.0548666
FDV56,OUT017,1679.076432
FDR16,OUT017,3656.388609
NCP41,OUT049,1607.21858
FDJ27,OUT013,1647.955206
FDA07,OUT017,1989.698612
FDK55,OUT049,1325.661764
FDM33,OUT049,3568.0722
FDY46,OUT046,3011.955648
FDD36,OUT046,2085.817349
FDB12,OUT027,2858.055757
FDF28,OUT019,282.7983328
NCE07,OUT019,300.8240481
FDW50,OUT027,4265.839568
NCW18,OUT017,3929.823123
NCJ17,OUT019,206.587261
DRZ24,OUT010,270.6820383
FDS07,OUT035,1845.305605
NCW05,OUT010,248.7502215
FDZ22,OUT018,1328.486076
FDK02,OUT046,1932.117532
FDZ45,OUT027,5769.240718
FDL25,OUT046,1429.16126
FDS08,OUT045,2725.562634
NCZ42,OUT027,5858.828523
FDX57,OUT035,1573.818758
FDF21,OUT046,3223.455017
FDJ56,OUT018,1466.041074
FDX10,OUT013,692.8012779
DRG48,OUT035,2447.575592
DRN37,OUT046,2622.786082
NCY41,OUT018,570.8925442
FDN28,OUT045,1756.142849
FDE34,OUT045,3087.77455
FDR10,OUT045,2765.183906
FDC32,OUT017,1460.25711
DRG13,OUT046,2657.163602
FDP59,OUT049,1600.29696
NCT53,OUT010,387.6414358
FDL57,OUT027,5858.828523
FDN32,OUT010,469.1620083
FDK09,OUT018,3451.493255
FDA52,OUT010,422.7105279
FDC57,OUT049,3014.439063
FDI09,OUT035,3899.553894
NCB07,OUT046,2988.456437
FDP26,OUT035,1692.579077
FDP40,OUT027,2931.949422
FDL15,OUT013,2448.34375
FDV07,OUT046,1767.881015
FDS03,OUT017,1094.72604
FDE50,OUT049,3023.194514
FDQ15,OUT017,1268.287578
FDQ33,OUT010,367.7508446
FDT22,OUT013,1049.651787
DRO35,OUT035,1991.82397
FDJ41,OUT049,4286.248052
FDQ27,OUT035,1780.47437
FDC26,OUT017,1767.844698
NCF43,OUT027,3125.051577
NCR50,OUT035,2553.074952
FDE39,OUT018,1905.666254
FDN49,OUT027,979.4874883
DRG11,OUT035,1670.939047
NCA18,OUT049,1892.702256
FDM36,OUT018,2747.805286
FDW32,OUT017,1315.805205
NCQ18,OUT010,234.2794642
FDX14,OUT027,1728.902713
FDD46,OUT017,2367.674606
FDI34,OUT019,572.7001507
NCJ17,OUT035,1390.85389
FDB52,OUT035,4212.493707
FDV55,OUT018,2359.197806
FDC57,OUT046,3006.373453
FDB29,OUT046,1947.509497
NCO43,OUT035,1742.131657
FDG44,OUT045,840.3871933
FDJ34,OUT045,1978.397156
FDH40,OUT049,1320.486729
NCD07,OUT027,2931.949422
FDB41,OUT017,742.0915301
FDH47,OUT018,1456.922162
DRK37,OUT035,3174.225318
FDM25,OUT019,423.2225947
NCX06,OUT045,3054.274591
NCS05,OUT017,2056.106128
FDS39,OUT045,2081.975138
FDC47,OUT027,5858.828523
FDG20,OUT013,2835.792583
DRL23,OUT017,1616.956797
FDY33,OUT013,2628.447857
NCH18,OUT045,3991.022342
FDX47,OUT035,2434.338019
NCB06,OUT045,2655.101637
FDP36,OUT049,804.6333639
FDW44,OUT018,2793.312543
NCU41,OUT018,2893.80353
NCS17,OUT046,1555.774675
FDD46,OUT035,2402.505952
FDE45,OUT017,2858.065468
FDI09,OUT017,3852.862458
NCJ54,OUT010,571.6494861
NCA29,OUT018,2845.387874
NCN41,OUT027,2986.446555
FDY34,OUT035,2759.191883
NCG55,OUT035,1956.700126
DRM49,OUT046,705.0922041
NCB42,OUT049,2039.251045
FDE58,OUT045,1887.369474
DRJ25,OUT013,843.6652307
FDS47,OUT010,204.7865534
FDY21,OUT049,3134.850593
NCI54,OUT013,1770.268012
FDO24,OUT017,2468.491034
FDY43,OUT035,2801.218774
FDF35,OUT018,1523.402227
NCP29,OUT019,133.9776829
FDN28,OUT027,2858.055757
FDJ50,OUT018,785.4698842
FDQ14,OUT027,4084.542554
FDC37,OUT035,1634.656118
FDN08,OUT046,1961.376813
FDD04,OUT035,2081.414098
FDW34,OUT018,3628.588018
FDP04,OUT017,1066.102052
NCG07,OUT017,3108.042659
NCN14,OUT018,2976.624751
FDJ16,OUT045,879.5706319
NCM42,OUT045,1736.136158
NCF19,OUT046,801.2087695
FDY21,OUT018,3054.330154
FDY19,OUT035,1951.186075
FDV09,OUT045,2523.698006
FDA28,OUT013,2045.27586
FDC38,OUT018,1959.997768
FDL28,OUT045,3896.547537
NCH43,OUT049,3552.402249
NCN53,OUT045,600.0550538
NCW05,OUT017,1631.238457
NCO30,OUT018,2903.879568
FDT04,OUT019,129.650948
FDB27,OUT018,3010.015953
NCK07,OUT013,2537.761401
NCA53,OUT013,837.4143192
FDB33,OUT018,2534.946235
FDU37,OUT017,1311.231148
FDR13,OUT035,1935.340728
FDE45,OUT049,2855.982606
FDV37,OUT017,3071.015769
FDX44,OUT019,225.2494673
NCL06,OUT017,4144.724771
FDJ28,OUT045,3029.26281
FDX55,OUT049,3616.748836
NCK17,OUT018,599.4365237
FDH52,OUT035,1007.868676
FDN13,OUT027,2858.055757
FDK44,OUT018,2727.763941
FDU16,OUT046,1356.220787
FDZ07,OUT017,948.3718449
NCN06,OUT027,4265.839568
FDH02,OUT010,217.9241363
NCW18,OUT045,3936.02106
FDH57,OUT013,2050.252608
FDV35,OUT045,2572.292598
NCU29,OUT013,2398.497162
NCP02,OUT046,977.1875335
FDN44,OUT013,2638.587312
FDX03,OUT018,629.0479481
FDR11,OUT010,382.2509178
FDA36,OUT046,3284.743328
FDP58,OUT027,5858.828523
FDH31,OUT045,1551.179253
FDH34,OUT035,3196.503805
FDS13,OUT035,4126.497146
FDT01,OUT018,3378.929065
FDY09,OUT049,2899.290982
FDV33,OUT027,5858.828523
NCW29,OUT010,276.2188561
NCN17,OUT045,1716.420613
FDX01,OUT046,2035.873099
FDL03,OUT049,2933.793006
DRL59,OUT049,920.5337632
DRM11,OUT027,5858.828523
FDA43,OUT049,3127.166496
FDZ56,OUT010,385.4356841
FDI44,OUT018,1247.415106
FDB50,OUT013,1375.076339
FDU15,OUT019,129.650948
NCJ19,OUT019,129.650948
FDD48,OUT013,1952.269056
NCW42,OUT035,3798.376627
FDL24,OUT017,2961.871221
NCB30,OUT013,3020.679052
FDK25,OUT013,2750.351122
FDW28,OUT049,3023.701766
FDD47,OUT017,2848.437549
FDK16,OUT019,226.3542509
FDW37,OUT046,1455.829166
FDA48,OUT035,3679.065204
FDA14,OUT017,2555.42049
FDV15,OUT013,1646.547762
FDN22,OUT049,3873.835395
NCD55,OUT045,630.9117551
FDY43,OUT013,2705.279437
NCU05,OUT017,1310.252947
FDF10,OUT035,2646.255061
FDR39,OUT018,3004.631974
FDG40,OUT013,692.4278225
FDZ28,OUT019,283.5441871
FDE02,OUT045,1507.82893
FDU60,OUT049,2740.191725
FDM21,OUT013,4191.53117
FDV52,OUT019,277.593298
NCW06,OUT013,3033.064248
FDX36,OUT035,3789.200224
FDT35,OUT027,4277.31522
NCL19,OUT010,284.2791996
NCD31,OUT046,2747.465152
FDE53,OUT019,255.7291512
FDW58,OUT019,245.523482
DRF48,OUT046,3266.34765
FDW57,OUT035,2788.613576
DRH13,OUT017,1673.919869
FDT33,OUT013,2703.839839
DRK47,OUT027,5858.828523
FDY22,OUT010,319.7237416
FDC35,OUT019,565.5503668
FDO03,OUT013,3761.442972
FDF24,OUT045,1275.122338
FDF56,OUT018,2901.322175
FDD28,OUT013,1045.986023
FDG53,OUT027,3028.257582
FDO27,OUT019,228.9837741
NCF54,OUT018,2693.857343
FDC20,OUT027,1258.121339
FDU10,OUT046,656.3922285
DRA24,OUT018,2490.313851
FDA02,OUT010,367.1814198
FDG10,OUT017,873.2437007
FDW39,OUT010,423.0048576
FDP04,OUT019,144.2514248
NCM55,OUT013,3220.90451
FDG47,OUT045,4275.331559
NCU41,OUT017,2974.422402
NCK31,OUT017,769.6986496
FDZ46,OUT045,1660.754438
FDU13,OUT027,4067.407242
NCF19,OUT045,763.247365
NCJ43,OUT013,2933.636903
NCJ05,OUT045,2521.694083
FDS04,OUT027,3014.371361
FDX28,OUT010,233.9330628
FDB41,OUT027,1060.678453
FDG53,OUT046,2113.315893
FDL15,OUT010,369.8610511
FDQ08,OUT049,998.490108
DRN36,OUT013,1522.524306
FDI46,OUT013,4083.66974
FDG16,OUT027,5858.828523
FDV32,OUT013,1221.117799
FDF44,OUT010,277.291492
FDK04,OUT018,901.8183458
NCA41,OUT013,3022.993468
FDD51,OUT017,625.9895711
NCZ53,OUT045,3055.52715
FDP01,OUT027,4095.76768
FDY25,OUT049,3187.224231
FDB17,OUT018,2856.246576
NCV54,OUT018,1920.44138
FDJ32,OUT017,1085.259488
FDA37,OUT049,2004.036302
FDG35,OUT035,2933.464336
NCM05,OUT018,3864.293787
FDG45,OUT046,3530.477791
FDH28,OUT013,716.5020788
NCE18,OUT049,4096.56144
FDH38,OUT045,1970.690233
FDR56,OUT013,3089.484277
FDH17,OUT027,2832.612408
FDD39,OUT049,3533.360595
FDB41,OUT049,800.6062722
NCR53,OUT046,3583.347455
FDX46,OUT017,871.2277011
FDV28,OUT049,618.4713535
FDA08,OUT018,2434.319629
FDH45,OUT017,620.2977215
NCS38,OUT010,268.9565612
FDD40,OUT010,505.5033226
DRM59,OUT035,2420.481254
NCJ43,OUT018,2789.463329
NCN29,OUT013,841.0040458
NCC19,OUT045,3110.932993
FDR56,OUT035,3102.567965
FDZ43,OUT049,3993.872625
FDJ32,OUT010,130.299981
DRH03,OUT017,1430.280624
NCZ54,OUT035,2713.365519
FDE26,OUT017,2430.553982
FDS03,OUT045,1096.163844
DRZ24,OUT019,278.0073693
FDO48,OUT027,5858.828523
FDW39,OUT049,2857.710973
NCK05,OUT049,1041.753918
NCK30,OUT017,4062.10116
FDT27,OUT018,3595.03296
FDS08,OUT019,420.2175439
NCJ19,OUT049,924.2262738
FDC58,OUT045,646.3219948
DRE37,OUT013,3165.450403
FDW02,OUT035,2003.531075
FDJ02,OUT010,369.6340032
FDX09,OUT045,2783.757391
FDT31,OUT010,484.4667999
FDI24,OUT049,2827.427358
FDY09,OUT045,2918.557638
FDV28,OUT045,598.9922614
DRM47,OUT049,3199.738684
FDT52,OUT019,570.730114
FDI48,OUT018,851.4174272
FDY55,OUT017,4026.798373
FDU48,OUT013,2067.860239
FDN25,OUT045,870.8922801
FDP20,OUT049,2117.50027
FDJ15,OUT013,3184.106484
FDD04,OUT018,1957.643701
FDY58,OUT045,3862.973108
FDR37,OUT018,3090.451139
FDF44,OUT013,2010.254395
FDD32,OUT045,1294.754148
FDR57,OUT017,2439.573112
DRG39,OUT027,1258.121339
FDX15,OUT017,2612.096424
DRN37,OUT045,2527.499735
FDW40,OUT027,3028.257582
FDB32,OUT049,1419.267194
FDM40,OUT018,2149.759803
FDE39,OUT027,2952.514951
DRH49,OUT017,1288.224876
FDT46,OUT049,806.4991103
NCF06,OUT035,4178.380255
FDP07,OUT017,3012.032852
FDC04,OUT013,3925.293359
FDZ32,OUT017,1774.647257
FDD50,OUT045,2757.435343
FDU56,OUT017,3148.844148
FDV34,OUT017,1117.200049
NCY41,OUT013,695.3597151
NCK18,OUT046,2686.382566
DRH25,OUT049,877.4659772
FDT57,OUT046,3959.642983
FDV56,OUT018,1570.386912
FDV12,OUT045,1567.55053
FDN52,OUT017,1380.279284
FDX38,OUT035,762.9043972
FDE47,OUT018,1925.165947
NCO07,OUT013,3529.670438
FDV09,OUT027,4067.407242
FDZ23,OUT019,472.0806145
DRH51,OUT018,1319.934061
NCY54,OUT045,2847.686496
DRG49,OUT013,3906.583064
NCC19,OUT049,3230.27874
NCV53,OUT045,4030.838495
FDZ47,OUT019,241.6047953
NCO26,OUT018,1796.091492
NCP02,OUT045,978.3353077
NCW30,OUT018,3859.730103
NCN55,OUT046,3943.33579
FDB20,OUT010,158.812503
DRL11,OUT013,2376.747715
DRD60,OUT045,3151.338051
FDW14,OUT010,207.0228962
FDL27,OUT010,150.5534791
FDU09,OUT018,896.7832763
DRH36,OUT027,1536.746273
FDP34,OUT027,4104.327551
FDE04,OUT017,2874.004654
FDZ57,OUT027,3014.371361
FDF02,OUT010,238.198151
FDG28,OUT045,4039.5784
NCI31,OUT046,631.441276
FDT43,OUT013,851.7255485
FDU20,OUT046,2190.485691
FDD53,OUT013,722.8262654
FDW15,OUT045,2597.67029
NCT53,OUT045,2529.771991
NCG55,OUT027,2931.949422
FDD48,OUT035,1939.709991
FDG47,OUT049,4265.918396
FDI21,OUT017,1090.890047
FDT27,OUT017,3889.336023
DRO35,OUT013,2005.594839
FDD33,OUT017,3711.77441
FDC04,OUT035,4004.853459
FDY34,OUT013,2638.041486
DRJ49,OUT049,2109.76113
FDE05,OUT049,2404.868385
FDU31,OUT017,3764.365733
NCN19,OUT027,5139.191699
FDK56,OUT027,5139.191699
FDK58,OUT017,1762.38771
NCJ42,OUT035,1666.93287
FDZ34,OUT027,5667.006903
FDA52,OUT018,2686.666137
NCR29,OUT013,1039.398819
FDT48,OUT035,3218.462679
DRJ51,OUT019,572.2167696
NCS54,OUT046,2927.415844
FDV01,OUT035,2605.24703
DRG51,OUT027,4265.839568
NCG42,OUT013,2132.49283
FDA51,OUT049,1909.667306
FDV19,OUT010,380.8194788
NCT18,OUT045,3199.137942
NCS41,OUT045,3148.897997
FDO03,OUT046,3824.67773
FDL12,OUT010,130.299981
FDY37,OUT010,349.2711522
FDI58,OUT049,1439.681147
FDT28,OUT018,2380.847643
NCC42,OUT010,277.6378934
FDO01,OUT017,2120.629083
FDJ02,OUT013,2488.22627
FDQ04,OUT018,607.3763297
DRL47,OUT013,2099.765845
FDZ32,OUT035,1761.823022
FDC35,OUT035,3598.995375
FDX14,OUT045,1131.428634
FDZ35,OUT013,1723.757473
FDL14,OUT013,2359.25386
FDO04,OUT049,920.5337632
DRK11,OUT017,2407.990788
FDB44,OUT018,3381.64502
FDZ50,OUT049,3294.823399
FDI12,OUT027,2705.957557
FDU43,OUT017,3995.558247
FDD58,OUT010,224.3348913
FDB27,OUT017,3117.358548
FDB04,OUT018,1329.965021
NCO17,OUT013,1878.772662
FDL12,OUT017,877.6228059
DRJ13,OUT049,2537.834029
FDD57,OUT045,1502.930928
FDW19,OUT035,1793.111844
DRD27,OUT018,1524.380979
FDH27,OUT027,4043.389024
NCW30,OUT027,5858.828523
FDR40,OUT018,1270.008976
FDG05,OUT013,2410.206535
NCY41,OUT019,129.650948
FDI38,OUT018,3251.654343
FDR20,OUT046,668.8037048
FDE09,OUT017,1679.004895
FDN50,OUT019,226.7006523
DRF27,OUT045,2422.912849
DRF51,OUT013,696.2497721
NCO02,OUT019,152.0845281
FDB51,OUT027,1363.585223
FDJ50,OUT013,996.0071856
FDN52,OUT013,1411.945236
FDX14,OUT013,1367.18053
FDT27,OUT019,572.7001507
FDV10,OUT013,723.7160488
FDU33,OUT046,705.9102082
FDU58,OUT046,3266.835243
NCP42,OUT027,5755.617709
FDL51,OUT027,5858.828523
DRH15,OUT027,1061.424379
FDU16,OUT017,1320.141161
FDW15,OUT017,2565.045035
FDQ44,OUT045,2070.845144
NCI06,OUT027,4815.342931
DRK23,OUT019,572.2167696
FDC28,OUT035,1680.492935
NCY17,OUT019,129.650948
NCV05,OUT018,2325.062159
FDM34,OUT019,284.9632245
DRD60,OUT027,5079.543189
FDT38,OUT046,1369.074049
FDQ57,OUT018,2339.316256
FDE59,OUT027,967.0633678
NCM43,OUT046,2768.976639
DRI51,OUT049,2839.267668
NCG30,OUT017,1973.270769
NCK54,OUT035,1957.590501
FDQ16,OUT019,259.0543006
FDI36,OUT013,3035.25073
FDX16,OUT027,4067.407242
FDA34,OUT046,2929.377131
FDJ48,OUT018,3620.660081
FDU47,OUT035,2028.8998
FDS39,OUT046,2170.880966
FDD11,OUT046,4107.336548
FDM16,OUT027,1491.072427
FDU56,OUT018,3048.338661
FDQ32,OUT017,1978.546546
DRK35,OUT013,721.5720766
FDA58,OUT049,3650.047093
DRG48,OUT019,359.7372291
FDT59,OUT010,571.166105
FDQ31,OUT019,220.2962204
FDS51,OUT018,1094.195055
FDW32,OUT027,2446.098019
FDI15,OUT027,5858.828523
NCV30,OUT017,1026.702353
DRG25,OUT049,3217.36482
FDT02,OUT013,692.4278225
FDO33,OUT027,2931.949422
FDP38,OUT035,771.6493108
FDZ45,OUT035,3145.724577
NCA54,OUT027,4815.342931
FDU33,OUT017,737.2481934
FDN58,OUT017,3948.184928
FDI05,OUT045,1173.718745
FDM57,OUT019,192.7270918
NCS42,OUT027,2705.957557
FDB57,OUT045,3794.948211
FDC03,OUT045,3064.27198
FDZ58,OUT013,2015.324007
NCK29,OUT045,1988.763828
NCR53,OUT045,3658.151765
FDE26,OUT027,4067.407242
FDU52,OUT049,2321.494704
FDE41,OUT027,2266.239265
FDU38,OUT018,3070.406476
FDA52,OUT017,2789.834117
FDW46,OUT046,1166.115379
DRI59,OUT035,3854.516535
FDT38,OUT035,1332.335084
FDL33,OUT018,3030.359819
FDQ01,OUT027,5858.828523
FDJ08,OUT046,3199.172816
FDQ47,OUT049,620.7334646
NCZ18,OUT013,3876.457451
FDE29,OUT017,961.0001576
FDF10,OUT027,4067.407242
FDC48,OUT049,1319.142759
FDY58,OUT013,3742.928992
NCX30,OUT010,571.6494861
FDV11,OUT013,2800.612807
FDT46,OUT046,804.2676459
DRD01,OUT019,129.650948
FDQ11,OUT013,4120.760284
NCM41,OUT017,1437.081452
NCC55,OUT013,695.8010825
FDG45,OUT027,5858.828523
NCQ54,OUT049,2835.021249
FDM34,OUT045,2011.442132
FDD17,OUT019,570.2467329
FDN38,OUT027,5858.828523
FDB53,OUT018,2427.790685
NCL06,OUT035,4191.347207
NCV18,OUT019,192.7270918
FDX25,OUT013,3175.469766
FDB39,OUT046,969.1177231
FDC33,OUT049,3125.749622
NCO14,OUT018,641.2125896
FDA58,OUT027,5858.828523
NCQ02,OUT017,3106.708139
NCR53,OUT017,3709.70115
FDN52,OUT046,1386.665798
FDG26,OUT046,4168.971056
FDE23,OUT027,1068.023054
DRI37,OUT013,1068.984039
DRH37,OUT018,2488.219181
FDO01,OUT035,2133.116483
FDK45,OUT049,1997.726224
FDP23,OUT049,3627.879069
FDM33,OUT035,3687.101146
FDD36,OUT017,2067.571586
FDL56,OUT017,1328.837083
FDT27,OUT010,573.6195228
FDG52,OUT017,637.0241363
NCL42,OUT035,4035.315864
DRJ24,OUT046,3250.019106
FDV38,OUT046,935.7088453
FDT35,OUT045,2787.643477
FDY51,OUT045,3592.64875
FDC37,OUT017,1637.410441
NCP43,OUT013,2965.130416
FDO33,OUT045,1684.463092
FDW04,OUT018,1917.409612
NCC31,OUT046,2418.135863
FDK22,OUT049,3618.580377
FDJ50,OUT017,868.8960447
FDV13,OUT017,1350.185086
DRL60,OUT017,2401.382485
FDW03,OUT017,1767.215605
FDY27,OUT035,2856.499806
FDB39,OUT027,1258.121339
FDU59,OUT045,2490.465142
FDZ57,OUT049,2091.871978
FDO21,OUT049,3724.683822
FDS43,OUT018,3016.639121
FDU28,OUT010,491.4196324
FDC51,OUT010,270.6820383
FDW16,OUT010,219.3753212
FDP32,OUT010,275.1266004
FDB60,OUT019,503.9095247
NCQ30,OUT046,2061.06161
FDD26,OUT049,3347.824294
FDI44,OUT045,1269.808259
DRH23,OUT046,979.7152829
FDO44,OUT046,1679.560938
FDG04,OUT046,3173.98219
FDM32,OUT027,2743.068143
FDM09,OUT013,2741.068226
FDZ47,OUT013,1566.501653
FDM40,OUT027,3149.736044
FDY48,OUT017,1655.794282
NCM30,OUT045,645.15461
FDX36,OUT010,573.6195228
DRF03,OUT017,606.1883453
FDN51,OUT049,4198.123239
FDM57,OUT049,1315.487435
FDB35,OUT049,1439.215272
FDY13,OUT027,1944.836335
FDA37,OUT017,1946.92806
NCX53,OUT017,2145.385696
FDD59,OUT018,1285.429673
FDX10,OUT019,129.650948
FDC03,OUT018,3010.674339
FDW43,OUT035,3912.884614
FDW10,OUT046,2714.220331
FDY14,OUT027,5858.828523
FDV43,OUT045,719.6853549
FDO40,OUT013,2444.781648
FDP46,OUT027,2728.257867
NCE43,OUT019,385.9493219
FDD05,OUT035,2117.227363
FDJ60,OUT010,386.2099969
DRE27,OUT018,1440.957588
FDO11,OUT035,4146.24323
DRG11,OUT027,2884.775145
FDK33,OUT010,571.166105
DRM23,OUT045,2807.1785
FDJ02,OUT027,4067.407242
NCZ05,OUT045,1729.330755
NCL30,OUT013,2052.258772
FDZ19,OUT018,2695.554065
FDM45,OUT049,2019.77264
FDO36,OUT046,2820.143581
NCK31,OUT045,769.3528508
DRJ37,OUT045,2397.644022
FDP24,OUT018,1891.41916
FDF46,OUT013,1863.953729
FDX46,OUT019,129.650948
NCL18,OUT045,2958.203902
FDJ26,OUT013,3486.102264
FDJ07,OUT045,1958.426467
FDY15,OUT013,2502.09927
DRG01,OUT045,1138.65333
FDF58,OUT045,1074.995758
FDZ14,OUT019,278.0073693
FDP31,OUT049,1074.579798
FDH45,OUT013,722.2931553
FDA09,OUT010,422.2119297
FDW31,OUT035,3030.059908
FDA57,OUT046,659.4117474
NCE55,OUT035,2798.029133
FDC17,OUT019,568.0987337
FDC59,OUT013,1246.311592
FDA22,OUT013,2602.660301
FDK52,OUT035,3759.696298
NCM26,OUT046,2496.680954
NCT53,OUT035,2583.208488
FDW45,OUT018,2372.814251
NCI18,OUT035,3813.45581
FDE38,OUT018,2395.517197
FDF08,OUT019,220.6426218
FDY58,OUT010,571.166105
FDF58,OUT019,133.9776829
FDX39,OUT017,3737.113402
FDB44,OUT049,3604.787374
FDF28,OUT013,2114.490044
FDE39,OUT013,1929.977067
FDT37,OUT018,3768.258928
FDZ45,OUT017,3217.021257
FDO40,OUT035,2560.783191
FDM57,OUT027,2406.833649
DRG36,OUT017,2914.00551
FDY36,OUT010,151.4680607
DRL60,OUT027,4095.76768
FDS25,OUT019,263.8863836
DRF49,OUT027,2931.949422
FDP16,OUT045,4032.570336
FDS60,OUT049,2986.0109
FDU15,OUT027,976.2893938
FDK43,OUT046,2119.689134
FDN25,OUT046,976.7686068
FDE53,OUT049,1590.370618
FDB22,OUT013,2337.001698
FDE39,OUT017,1972.760666
FDX35,OUT035,3830.959507
NCG54,OUT049,2796.114304
FDH27,OUT035,2401.250953
NCK42,OUT013,3518.522398
FDS25,OUT049,1655.503038
FDI10,OUT018,2756.39696
FDU35,OUT035,1667.714395
FDI04,OUT017,3187.220781
DRK23,OUT035,4175.136774
FDB53,OUT019,367.7508446
FDY02,OUT049,4059.901693
FDM60,OUT035,614.4612371
NCJ31,OUT010,573.6195228
DRP35,OUT017,1970.549734
NCQ30,OUT018,1909.646659
DRL11,OUT010,380.8663573
FDU01,OUT013,2992.247174
FDR39,OUT035,2982.911315
FDO08,OUT046,2545.178491
FDC02,OUT045,4273.737858
NCZ29,OUT035,1985.059549
FDF29,OUT010,276.7396258
FDZ23,OUT017,3069.386748
NCU53,OUT018,2429.766352
NCW30,OUT013,4158.93297
NCM26,OUT027,4095.76768
FDV50,OUT027,2986.446555
FDW15,OUT049,2534.391692
FDI35,OUT027,5079.543189
FDO11,OUT017,4056.388072
FDN48,OUT046,1479.899763
NCA17,OUT049,2455.725449
NCN54,OUT013,1349.182239
FDP22,OUT013,838.7309041
NCB54,OUT035,1956.850873
FDD08,OUT045,597.9453062
DRM48,OUT010,129.650948
FDG41,OUT027,2916.795104
FDE44,OUT027,1070.521555
FDE26,OUT035,2439.934255
NCS38,OUT013,1863.394112
NCJ54,OUT018,3508.530483
FDI40,OUT019,241.2583939
FDN45,OUT018,3452.534899
FDU43,OUT046,3998.167704
FDI04,OUT010,509.0010562
NCC07,OUT018,1558.679888
NCC07,OUT019,245.523482
NCD18,OUT045,3811.388841
FDU55,OUT035,4279.800194
FDX59,OUT035,585.1675839
FDR52,OUT049,3187.159086
NCP17,OUT013,1241.30422
FDQ32,OUT045,1989.335828
NCT17,OUT049,3208.689145
FDO10,OUT049,922.5638887
FDE32,OUT049,613.8308627
FDN44,OUT045,2705.391485
FDH02,OUT035,1386.985447
FDK60,OUT013,1573.0291
FDS24,OUT019,209.8277592
FDL03,OUT010,553.2712729
FDB46,OUT027,5858.828523
FDO48,OUT049,3678.024779
FDZ39,OUT049,1610.861897
FDT02,OUT027,967.0633678
FDC50,OUT013,1496.581234
FDP39,OUT035,777.974568
DRG15,OUT018,978.3420521
FDP10,OUT018,1530.946215
FDF53,OUT027,4958.403081
FDN34,OUT045,2855.045047
FDK02,OUT045,1955.710251
FDC23,OUT045,2835.181804
FDJ10,OUT019,284.6168231
FDE53,OUT035,1654.691699
FDR25,OUT035,4063.441979
FDW50,OUT046,2615.665785
FDS09,OUT049,819.0203193
FDW49,OUT010,420.8425863
FDU51,OUT046,2857.553865
FDF28,OUT018,1966.034629
NCY30,OUT018,2785.810227
FDD44,OUT045,4096.677315
FDX09,OUT017,2795.931127
NCF30,OUT013,2037.817986
FDZ50,OUT019,476.8267748
FDW37,OUT013,1386.584143
FDD11,OUT049,4137.466193
DRH39,OUT018,1175.275521
FDA36,OUT049,3291.533368
NCG43,OUT049,1428.103367
FDF02,OUT035,1629.638384
FDP57,OUT027,2858.055757
NCE42,OUT017,3904.429045
NCR38,OUT027,5858.828523
FDP03,OUT019,279.9764153
FDO51,OUT035,626.6264509
NCQ42,OUT046,2172.929851
NCM41,OUT046,1383.882832
FDH48,OUT027,2402.461963
DRF60,OUT046,3932.785666
FDJ27,OUT035,1655.18565
FDQ14,OUT013,2339.571479
FDN27,OUT017,1996.972897
NCQ02,OUT046,3121.952091
FDJ33,OUT049,2040.631184
FDP07,OUT027,5769.240718
DRE01,OUT049,3775.983457
FDU36,OUT045,1610.121402
FDL28,OUT017,3917.998642
NCX53,OUT046,2233.000463
FDZ39,OUT013,1662.233145
NCP42,OUT013,2993.941698
FDJ14,OUT035,1331.557194
FDK04,OUT049,917.4841466
NCC19,OUT017,3095.696552
FDS09,OUT018,781.0694371
FDZ02,OUT046,1621.472668
FDD35,OUT018,1975.779526
NCY42,OUT017,2421.845008
FDB05,OUT045,3860.567991
FDF20,OUT035,3048.156366
NCO41,OUT018,1452.982393
FDC40,OUT027,1942.893434
FDV58,OUT045,2945.082038
FDZ57,OUT045,2007.288165
DRM35,OUT046,2959.573433
DRN36,OUT018,1441.350612
FDQ13,OUT046,1359.701864
DRO35,OUT010,270.267967
NCD43,OUT035,1734.62517
FDA51,OUT018,1806.464464
NCX17,OUT027,5858.828523
NCZ17,OUT049,656.4039147
FDR11,OUT027,4224.619233
FDW34,OUT049,4010.041571
FDN50,OUT017,1445.611105
FDS09,OUT046,809.3903238
FDS48,OUT018,2400.608327
FDL44,OUT049,2680.796452
DRF48,OUT018,3067.910564
FDA14,OUT018,2389.525439
NCD30,OUT049,1469.446898
FDI16,OUT017,764.1294879
NCG06,OUT035,4197.266451
DRZ24,OUT035,1982.069403
NCS17,OUT045,1546.831838
FDB37,OUT045,4044.549628
FDE10,OUT035,2026.600199
FDC57,OUT045,2952.830039
FDM12,OUT018,3029.082454
FDE24,OUT049,2124.879306
FDW22,OUT045,3748.583213
DRD01,OUT027,1207.585811
NCZ18,OUT027,5858.828523
FDN49,OUT045,632.9183457
FDR22,OUT035,2009.767204
FDV08,OUT019,129.650948
FDY39,OUT046,3326.112085
FDV36,OUT049,2199.853533
FDO60,OUT045,717.360483
FDU04,OUT027,2986.446555
FDR20,OUT027,1068.023054
FDW19,OUT019,261.9167615
FDU40,OUT049,2960.159655
FDK15,OUT045,1548.626422
DRF15,OUT035,2520.507699
FDQ25,OUT017,2944.99437
