Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG50,OUT019,211.1907572
FDW20,OUT045,2015.089972
NCO55,OUT049,1601.052846
FDX48,OUT046,2495.011496
FDU48,OUT046,2034.335948
FDR48,OUT019,364.2354518
FDK27,OUT013,2015.089972
FDT35,OUT013,2583.233852
FDN12,OUT049,1632.312253
NCE31,OUT019,131.4276341
FDL21,OUT017,665.0470437
FDV56,OUT017,1589.289153
FDR16,OUT017,3683.121738
NCP41,OUT049,1601.052846
FDJ27,OUT013,1572.791872
FDA07,OUT017,2015.089972
FDK55,OUT049,1492.258298
FDM33,OUT049,3743.128221
FDY46,OUT046,3051.185803
FDD36,OUT046,1933.539499
FDB12,OUT027,2856.311864
FDF28,OUT019,283.0135258
NCE07,OUT019,301.7703036
FDW50,OUT027,4240.814363
NCW18,OUT017,3847.407332
NCJ17,OUT019,198.9462905
DRZ24,OUT010,273.0089169
FDS07,OUT035,1928.340432
NCW05,OUT010,251.7519399
FDZ22,OUT018,1403.460453
FDK02,OUT046,1935.982444
FDZ45,OUT027,5763.472188
FDL25,OUT046,1501.431775
FDS08,OUT045,2865.286123
NCZ42,OUT027,5848.98237
FDX57,OUT035,1534.070794
FDF21,OUT046,3051.185803
FDJ56,OUT018,1534.070794
FDX10,OUT013,708.3822003
DRG48,OUT035,2473.383551
DRN37,OUT046,2661.296802
NCY41,OUT018,658.2604768
FDN28,OUT045,1580.170176
FDE34,OUT045,3002.152982
FDR10,OUT045,2557.057677
FDC32,OUT017,1525.8595
DRG13,OUT046,2564.339589
FDP59,OUT049,1580.170176
NCT53,OUT010,385.1681308
FDL57,OUT027,5848.98237
FDN32,OUT010,482.2272945
FDK09,OUT018,3579.632664
FDA52,OUT010,431.3715261
FDC57,OUT049,3051.185803
FDI09,OUT035,3885.305745
NCB07,OUT046,3058.517061
FDP26,OUT035,1580.170176
FDP40,OUT027,2926.131819
FDL15,OUT013,2479.284336
FDV07,OUT046,1712.262092
FDS03,OUT017,1042.540892
FDE50,OUT049,3051.185803
FDQ15,OUT017,1295.578532
FDQ33,OUT010,361.7741451
FDT22,OUT013,1031.905831
DRO35,OUT035,1933.539499
FDJ41,OUT049,4073.130812
FDQ27,OUT035,1580.170176
FDC26,OUT017,1772.829021
NCF43,OUT027,3067.976355
NCR50,OUT035,2493.145334
FDE39,OUT018,2003.816572
FDN49,OUT027,1001.964939
DRG11,OUT035,1589.289153
NCA18,OUT049,1933.539499
FDM36,OUT018,2863.149511
FDW32,OUT017,1450.615161
NCQ18,OUT010,238.8551393
FDX14,OUT027,1728.936026
FDD46,OUT017,2484.185143
FDI34,OUT019,571.8869527
NCJ17,OUT035,1439.581531
FDB52,OUT035,4068.397859
FDV55,OUT018,2439.149045
FDC57,OUT046,3051.185803
FDB29,OUT046,1928.340432
NCO43,OUT035,1555.613871
FDG44,OUT045,861.9855555
FDJ34,OUT045,2026.332165
FDH40,OUT049,1393.701342
NCD07,OUT027,2926.131819
FDB41,OUT017,721.2601203
FDH47,OUT018,1532.443313
DRK37,OUT035,3051.185803
FDM25,OUT019,431.9751531
NCX06,OUT045,3046.716458
NCS05,OUT017,2034.335948
FDS39,OUT045,2056.258982
FDC47,OUT027,5848.98237
FDG20,OUT013,2883.637178
DRL23,OUT017,1584.699599
FDY33,OUT013,2548.153293
NCH18,OUT045,3883.948566
FDX47,OUT035,2495.011496
NCB06,OUT045,2550.931886
FDP36,OUT049,733.2588132
FDW44,OUT018,2863.149511
NCU41,OUT018,3051.185803
NCS17,OUT046,1534.070794
FDD46,OUT035,2495.011496
FDE45,OUT017,2883.637178
FDI09,OUT017,3871.50437
NCJ54,OUT010,572.5319726
NCA29,OUT018,2863.149511
NCN41,OUT027,2978.20135
FDY34,OUT035,2564.339589
NCG55,OUT035,1933.539499
DRM49,OUT046,682.8374878
NCB42,OUT049,1928.340432
FDE58,OUT045,1933.539499
DRJ25,OUT013,788.3062609
FDS47,OUT010,198.0718617
FDY21,OUT049,3070.135334
NCI54,OUT013,1709.507804
FDO24,OUT017,2548.153293
FDY43,OUT035,2754.053304
FDF35,OUT018,1589.289153
NCP29,OUT019,137.2196734
FDN28,OUT027,2856.311864
FDJ50,OUT018,782.8696061
FDQ14,OUT027,4018.902673
FDC37,OUT035,1593.92415
FDN08,OUT046,1968.754453
FDD04,OUT035,2056.258982
FDW34,OUT018,3669.089386
FDP04,OUT017,1041.575462
NCG07,OUT017,3051.185803
NCN14,OUT018,3048.599128
FDJ16,OUT045,921.8187336
NCM42,OUT045,1601.052846
NCF19,OUT046,735.3106103
FDY21,OUT018,3058.517061
FDY19,OUT035,1933.539499
FDV09,OUT045,2475.73913
FDA28,OUT013,2026.332165
FDC38,OUT018,2034.335948
FDL28,OUT045,3821.36204
NCH43,OUT049,3682.922425
NCN53,OUT045,662.6049217
NCW05,OUT017,1598.818587
NCO30,OUT018,3051.185803
FDT04,OUT019,131.4276341
FDB27,OUT018,3051.185803
NCK07,OUT013,2601.529869
NCA53,OUT013,778.7412147
FDB33,OUT018,2548.795274
FDU37,OUT017,1295.578532
FDR13,OUT035,1928.340432
FDE45,OUT049,2883.637178
FDV37,OUT017,3051.185803
FDX44,OUT019,224.8355483
NCL06,OUT017,4068.653048
FDJ28,OUT045,3051.185803
FDX55,OUT049,3697.586157
NCK17,OUT018,665.0470437
FDH52,OUT035,1011.729708
FDN13,OUT027,2856.655512
FDK44,OUT018,2863.149511
FDU16,OUT046,1414.957744
FDZ07,OUT017,987.3805999
NCN06,OUT027,4240.814363
FDH02,OUT010,220.3766471
NCW18,OUT045,3845.290779
FDH57,OUT013,2034.335948
FDV35,OUT045,2495.011496
NCU29,OUT013,2473.383551
NCP02,OUT046,961.2616423
FDN44,OUT013,2550.931886
FDX03,OUT018,670.4219329
FDR11,OUT010,379.8993178
FDA36,OUT046,3051.185803
FDP58,OUT027,5848.98237
FDH31,OUT045,1534.070794
FDH34,OUT035,3051.185803
FDS13,OUT035,4085.602782
FDT01,OUT018,3472.865623
FDY09,OUT049,2865.286123
FDV33,OUT027,5848.98237
NCW29,OUT010,280.3564528
NCN17,OUT045,1565.296669
FDX01,OUT046,1933.539499
FDL03,OUT049,3051.185803
DRL59,OUT049,919.9985562
DRM11,OUT027,5848.98237
FDA43,OUT049,3058.517061
FDZ56,OUT010,385.4040448
FDI44,OUT018,1311.70148
FDB50,OUT013,1431.122199
FDU15,OUT019,131.4276341
NCJ19,OUT019,131.7654819
FDD48,OUT013,1928.340432
NCW42,OUT035,3759.5998
FDL24,OUT017,2865.286123
NCB30,OUT013,3058.517061
FDK25,OUT013,2754.053304
FDW28,OUT049,3051.185803
FDD47,OUT017,2857.889063
FDK16,OUT019,233.1372721
FDW37,OUT046,1521.416191
FDA48,OUT035,3761.872352
FDA14,OUT017,2475.73913
FDV15,OUT013,1572.791872
FDN22,OUT049,3969.224624
NCD55,OUT045,669.3914885
FDY43,OUT013,2698.983975
NCU05,OUT017,1304.944116
FDF10,OUT035,2475.73913
FDR39,OUT018,3048.599128
FDG40,OUT013,708.3822003
FDZ28,OUT019,285.6013253
FDE02,OUT045,1532.443313
FDU60,OUT049,2754.053304
FDM21,OUT013,4054.41735
FDV52,OUT019,276.3451406
NCW06,OUT013,3051.185803
FDX36,OUT035,3787.248355
FDT35,OUT027,4252.890342
NCL19,OUT010,286.0208469
NCD31,OUT046,2564.339589
FDE53,OUT019,257.3623182
FDW58,OUT019,246.9056217
DRF48,OUT046,3051.185803
FDW57,OUT035,2865.286123
DRH13,OUT017,1586.952829
FDT33,OUT013,2698.983975
DRK47,OUT027,5848.98237
FDY22,OUT010,315.3530325
FDC35,OUT019,559.9903218
FDO03,OUT013,3804.390714
FDF24,OUT045,1343.292918
FDF56,OUT018,2976.466872
FDD28,OUT013,1030.940402
FDG53,OUT027,3030.396319
FDO27,OUT019,235.7141099
NCF54,OUT018,2860.781122
FDC20,OUT027,1255.271078
FDU10,OUT046,672.1308794
DRA24,OUT018,2554.921065
FDA02,OUT010,361.207577
FDG10,OUT017,920.8533039
FDW39,OUT010,432.4866146
FDP04,OUT019,141.8493155
NCM55,OUT013,3051.185803
FDG47,OUT045,4083.774566
NCU41,OUT017,3051.185803
NCK31,OUT017,771.6771239
FDZ46,OUT045,1601.052846
FDU13,OUT027,4012.533123
NCF19,OUT045,731.7459057
NCJ43,OUT013,2865.286123
NCJ05,OUT045,2495.011496
FDS04,OUT027,3010.068062
FDX28,OUT010,239.2814496
FDB41,OUT027,1056.633853
FDG53,OUT046,2056.258982
FDL15,OUT010,365.8562288
FDQ08,OUT049,1004.926042
DRN36,OUT013,1543.951152
FDI46,OUT013,3989.987754
FDG16,OUT027,5848.98237
FDV32,OUT013,1179.968432
FDF44,OUT010,281.5758493
FDK04,OUT018,930.7712438
NCA41,OUT013,3051.185803
FDD51,OUT017,668.5232339
NCZ53,OUT045,3051.185803
FDP01,OUT027,4026.045539
FDY25,OUT049,3002.152982
FDB17,OUT018,2963.331441
NCV54,OUT018,1985.627648
FDJ32,OUT017,1039.327268
FDA37,OUT049,2023.414822
FDG35,OUT035,2865.286123
NCM05,OUT018,3852.286125
FDG45,OUT046,3684.913989
FDH28,OUT013,714.3688832
NCE18,OUT049,3965.445898
FDH38,OUT045,1933.539499
FDR56,OUT013,3070.135334
FDH17,OUT027,2826.732689
FDD39,OUT049,3691.92844
FDB41,OUT049,731.1416303
NCR53,OUT046,3775.812212
FDX46,OUT017,920.8533039
FDV28,OUT049,666.3901654
FDA08,OUT018,2562.202976
FDH45,OUT017,665.0470437
NCS38,OUT010,269.9166936
FDD40,OUT010,509.5716453
DRM59,OUT035,2493.145334
NCJ43,OUT018,2863.149511
NCN29,OUT013,783.7918138
NCC19,OUT045,3051.185803
FDR56,OUT035,3058.517061
FDZ43,OUT049,3873.101424
FDJ32,OUT010,133.9395772
DRH03,OUT017,1521.416191
NCZ54,OUT035,2557.057677
FDE26,OUT017,2475.73913
FDS03,OUT045,1042.540892
DRZ24,OUT019,279.0220727
FDO48,OUT027,5848.98237
FDW39,OUT049,2865.286123
NCK05,OUT049,1031.870767
NCK30,OUT017,3995.999966
FDT27,OUT018,3626.42757
FDS08,OUT019,427.3432143
NCJ19,OUT049,922.6923796
FDC58,OUT045,670.2734699
DRE37,OUT013,3051.185803
FDW02,OUT035,2026.332165
FDJ02,OUT010,362.1129997
FDX09,OUT045,2881.541393
FDT31,OUT010,492.352874
FDI24,OUT049,2883.637178
FDY09,OUT045,2865.286123
FDV28,OUT045,662.6049217
DRM47,OUT049,3051.185803
FDT52,OUT019,572.3459354
FDI48,OUT018,867.1270644
FDY55,OUT017,4042.732564
FDU48,OUT013,2034.335948
FDN25,OUT045,917.2366212
FDP20,OUT049,2026.332165
FDJ15,OUT013,3051.185803
FDD04,OUT018,2036.986581
FDY58,OUT045,3825.366069
FDR37,OUT018,3048.599128
FDF44,OUT013,2034.335948
FDD32,OUT045,1392.020521
FDR57,OUT017,2496.78189
DRG39,OUT027,1255.271078
FDX15,OUT017,2550.931886
DRN37,OUT045,2566.324918
FDW40,OUT027,3023.852141
FDB32,OUT049,1532.443313
FDM40,OUT018,2195.782099
FDE39,OUT027,2951.553867
DRH49,OUT017,1392.020521
FDT46,OUT049,733.2588132
NCF06,OUT035,4059.391844
FDP07,OUT017,3051.185803
FDC04,OUT013,3883.747649
FDZ32,OUT017,1580.170176
FDD50,OUT045,2766.772538
FDU56,OUT017,3051.185803
FDV34,OUT017,1061.639594
NCY41,OUT013,708.3822003
NCK18,OUT046,2568.312958
DRH25,OUT049,838.6990938
FDT57,OUT046,3885.09784
FDV56,OUT018,1589.289153
FDV12,OUT045,1534.070794
FDN52,OUT017,1472.288668
FDX38,OUT035,728.7987001
FDE47,OUT018,2015.089972
NCO07,OUT013,3675.311464
FDV09,OUT027,4012.533123
FDZ23,OUT019,485.379772
DRH51,OUT018,1476.599554
NCY54,OUT045,2865.286123
DRG49,OUT013,3889.746561
NCC19,OUT049,3051.185803
NCV53,OUT045,3882.752243
FDZ47,OUT019,245.4689399
NCO26,OUT018,1920.568173
NCP02,OUT045,1002.164107
NCW30,OUT018,3854.497903
NCN55,OUT046,3880.409411
FDB20,OUT010,159.306885
DRL11,OUT013,2517.538943
DRD60,OUT045,3029.179918
FDW14,OUT010,200.6494533
FDL27,OUT010,146.9985411
FDU09,OUT018,928.1199907
DRH36,OUT027,1510.342918
FDP34,OUT027,4076.80529
FDE04,OUT017,2883.637178
FDZ57,OUT027,3010.068062
FDF02,OUT010,240.9025984
FDG28,OUT045,3891.955868
NCI31,OUT046,667.8925172
FDT43,OUT013,808.6927694
FDU20,OUT046,2015.089972
FDD53,OUT013,716.0507486
FDW15,OUT045,2475.73913
NCT53,OUT045,2557.057677
NCG55,OUT027,2933.634453
FDD48,OUT035,1920.568173
FDG47,OUT049,4070.919035
FDI21,OUT017,1041.575462
FDT27,OUT017,3816.563356
DRO35,OUT013,1933.539499
FDD33,OUT017,3814.295224
FDC04,OUT035,3893.637806
FDY34,OUT013,2562.628253
DRJ49,OUT049,2026.332165
FDE05,OUT049,2441.285657
FDU31,OUT017,3723.104966
NCN19,OUT027,5211.030961
FDK56,OUT027,5211.030961
FDK58,OUT017,1580.170176
NCJ42,OUT035,1580.170176
FDZ34,OUT027,5709.877647
FDA52,OUT018,2863.149511
NCR29,OUT013,1027.323719
FDT48,OUT035,3230.997294
DRJ51,OUT019,569.4077234
NCS54,OUT046,2883.637178
FDV01,OUT035,2495.011496
DRG51,OUT027,4220.878704
NCG42,OUT013,2034.335948
FDA51,OUT049,1928.340432
FDV19,OUT010,379.3983756
NCT18,OUT045,3044.772861
NCS41,OUT045,3051.185803
FDO03,OUT046,3808.261219
FDL12,OUT010,133.1643657
FDY37,OUT010,349.3175488
FDI58,OUT049,1521.416191
FDT28,OUT018,2473.602517
NCC42,OUT010,281.5657168
FDO01,OUT017,2034.335948
FDJ02,OUT013,2475.73913
FDQ04,OUT018,665.0470437
DRL47,OUT013,2026.332165
FDZ32,OUT035,1589.289153
FDC35,OUT035,3586.117512
FDX14,OUT045,1070.923825
FDZ35,OUT013,1580.170176
FDL14,OUT013,2495.011496
FDO04,OUT049,919.9985562
DRK11,OUT017,2475.73913
FDB44,OUT018,3474.657875
FDZ50,OUT049,3051.185803
FDI12,OUT027,2665.615633
FDU43,OUT017,3852.742521
FDD58,OUT010,232.4286913
FDB27,OUT017,3051.185803
FDB04,OUT018,1460.082931
NCO17,OUT013,1968.754453
FDL12,OUT017,921.8187336
DRJ13,OUT049,2550.931886
FDD57,OUT045,1534.070794
FDW19,OUT035,1704.786675
DRD27,OUT018,1558.253495
FDH27,OUT027,4004.937281
NCW30,OUT027,5848.98237
FDR40,OUT018,1321.067064
FDG05,OUT013,2512.588018
NCY41,OUT019,131.4276341
FDI38,OUT018,3314.022404
FDR20,OUT046,675.5610654
FDE09,OUT017,1601.052846
FDN50,OUT019,235.0628729
DRF27,OUT045,2479.284336
DRF51,OUT013,708.3822003
NCO02,OUT019,149.3926347
FDB51,OUT027,1335.008829
FDJ50,OUT013,950.5635914
FDN52,OUT013,1524.227419
FDX14,OUT013,1428.190151
FDT27,OUT019,571.8869527
FDV10,OUT013,715.1687672
FDU33,OUT046,682.8374878
FDU58,OUT046,3051.185803
NCP42,OUT027,5755.531013
FDL51,OUT027,5848.98237
DRH15,OUT027,1055.174651
FDU16,OUT017,1441.755113
FDW15,OUT017,2475.73913
FDQ44,OUT045,2015.089972
NCI06,OUT027,4879.786359
DRK23,OUT019,567.8961802
FDC28,OUT035,1601.052846
NCY17,OUT019,131.4276341
NCV05,OUT018,2492.874883
FDM34,OUT019,287.0778956
DRD60,OUT027,5189.618164
FDT38,OUT046,1460.196875
FDQ57,OUT018,2471.246938
FDE59,OUT027,995.1783726
NCM43,OUT046,2557.057677
DRI51,OUT049,2855.423169
NCG30,OUT017,2023.414822
NCK54,OUT035,1925.754351
FDQ16,OUT019,260.6660913
FDI36,OUT013,3058.517061
FDX16,OUT027,4012.533123
FDA34,OUT046,2865.286123
FDJ48,OUT018,3674.368724
FDU47,OUT035,2034.335948
FDS39,OUT046,2075.736628
FDD11,OUT046,3990.094815
FDM16,OUT027,1432.197678
FDU56,OUT018,3048.599128
FDQ32,OUT017,2015.089972
DRK35,OUT013,714.3688832
FDA58,OUT049,3809.352469
DRG48,OUT019,356.9548144
FDT59,OUT010,570.5117259
FDQ31,OUT019,213.3138381
FDS51,OUT018,1057.290004
FDW32,OUT027,2588.771904
FDI15,OUT027,5848.98237
NCV30,OUT017,1020.904799
DRG25,OUT049,3051.185803
FDT02,OUT013,708.3822003
FDO33,OUT027,2933.634453
FDP38,OUT035,743.1685292
FDZ45,OUT035,3058.517061
NCA54,OUT027,4879.786359
FDU33,OUT017,716.3249739
FDN58,OUT017,3816.563356
FDI05,OUT045,1117.050491
FDM57,OUT019,189.8332986
NCS42,OUT027,2690.564772
FDB57,OUT045,3761.339469
FDC03,OUT045,3051.185803
FDZ58,OUT013,2009.594688
NCK29,OUT045,2020.922262
NCR53,OUT045,3775.943265
FDE26,OUT027,4012.533123
FDU52,OUT049,2495.011496
FDE41,OUT027,2340.244172
FDU38,OUT018,3051.185803
FDA52,OUT017,2865.286123
FDW46,OUT046,1101.275337
DRI59,OUT035,3795.312766
FDT38,OUT035,1439.581531
FDL33,OUT018,3058.517061
FDQ01,OUT027,5848.98237
FDJ08,OUT046,3051.185803
FDQ47,OUT049,666.3901654
NCZ18,OUT013,3972.743408
FDE29,OUT017,996.2695658
FDF10,OUT027,4012.533123
FDC48,OUT049,1393.701342
FDY58,OUT013,3821.364511
NCX30,OUT010,574.5024985
FDV11,OUT013,2879.359426
FDT46,OUT046,733.6008036
DRD01,OUT019,131.4276341
FDQ11,OUT013,4047.11464
NCM41,OUT017,1521.416191
NCC55,OUT013,708.3822003
FDG45,OUT027,5848.98237
NCQ54,OUT049,2696.285244
FDM34,OUT045,2034.335948
FDD17,OUT019,568.3551629
FDN38,OUT027,5848.98237
FDB53,OUT018,2473.602517
NCL06,OUT035,4082.454423
NCV18,OUT019,189.8332986
FDX25,OUT013,3048.599128
FDB39,OUT046,957.6449596
FDC33,OUT049,3058.517061
NCO14,OUT018,673.2054475
FDA58,OUT027,5848.98237
NCQ02,OUT017,3051.185803
NCR53,OUT017,3786.118533
FDN52,OUT046,1471.712632
FDG26,OUT046,4052.696095
FDE23,OUT027,1061.087464
DRI37,OUT013,1052.189379
DRH37,OUT018,2581.09724
FDO01,OUT035,2026.332165
FDK45,OUT049,1912.556943
FDP23,OUT049,3690.131166
FDM33,OUT035,3745.063232
FDD36,OUT017,2003.816572
FDL56,OUT017,1439.581531
FDT27,OUT010,572.5319726
FDG52,OUT017,670.4219329
NCL42,OUT035,3891.967641
DRJ24,OUT046,3051.185803
FDV38,OUT046,895.3435815
FDT35,OUT045,2761.739547
FDY51,OUT045,3730.519693
FDC37,OUT017,1580.170176
NCP43,OUT013,3002.152982
FDO33,OUT045,1719.485741
FDW04,OUT018,2034.335948
NCC31,OUT046,2495.011496
FDK22,OUT049,3690.131166
FDJ50,OUT017,917.2366212
FDV13,OUT017,1492.258298
DRL60,OUT017,2479.284336
FDW03,OUT017,1580.170176
FDY27,OUT035,2883.637178
FDB39,OUT027,1255.271078
FDU59,OUT045,2555.054303
FDZ57,OUT049,2034.335948
FDO21,OUT049,3774.776385
FDS43,OUT018,3051.185803
FDU28,OUT010,499.8590552
FDC51,OUT010,273.1832514
FDW16,OUT010,227.2984508
FDP32,OUT010,276.5047442
FDB60,OUT019,504.1406282
NCQ30,OUT046,2006.726803
FDD26,OUT049,3051.185803
FDI44,OUT045,1295.578532
DRH23,OUT046,960.338783
FDO44,OUT046,1682.26287
FDG04,OUT046,3051.185803
FDM32,OUT027,2738.638391
FDM09,OUT013,2756.697136
FDZ47,OUT013,1543.768368
FDM40,OUT027,3145.34877
FDY48,OUT017,1570.341696
NCM30,OUT045,669.3914885
FDX36,OUT010,572.5319726
DRF03,OUT017,664.2471597
FDN51,OUT049,4073.135834
FDM57,OUT049,1394.427511
FDB35,OUT049,1532.443313
FDY13,OUT027,2014.087889
FDA37,OUT017,2026.332165
NCX53,OUT017,2056.258982
FDD59,OUT018,1321.067064
FDX10,OUT019,131.4276341
FDC03,OUT018,3051.185803
FDW43,OUT035,3804.035112
FDW10,OUT046,2865.286123
FDY14,OUT027,5848.98237
FDV43,OUT045,708.6094153
FDO40,OUT013,2475.73913
FDP46,OUT027,2698.639017
NCE43,OUT019,386.9504791
FDD05,OUT035,2003.816572
FDJ60,OUT010,382.9568097
DRE27,OUT018,1534.070794
FDO11,OUT035,3994.322216
DRG11,OUT027,2876.056806
FDK33,OUT010,569.9640513
DRM23,OUT045,2771.658335
FDJ02,OUT027,4012.533123
NCZ05,OUT045,1580.170176
NCL30,OUT013,2026.332165
FDZ19,OUT018,2863.149511
FDM45,OUT049,2012.292672
FDO36,OUT046,2911.380874
NCK31,OUT045,737.4739553
DRJ37,OUT045,2493.145334
FDP24,OUT018,2006.726803
FDF46,OUT013,1928.340432
FDX46,OUT019,132.6335592
NCL18,OUT045,3051.185803
FDJ26,OUT013,3680.727954
FDJ07,OUT045,1928.340432
FDY15,OUT013,2495.011496
DRG01,OUT045,1103.166416
FDF58,OUT045,1041.575462
FDZ14,OUT019,279.2065397
FDP31,OUT049,1046.983648
FDH45,OUT013,715.1687672
FDA09,OUT010,431.1717664
FDW31,OUT035,3070.135334
FDA57,OUT046,674.6790841
NCE55,OUT035,2879.359426
FDC17,OUT019,564.410108
FDC59,OUT013,1199.126231
FDA22,OUT013,2698.983975
FDK52,OUT035,3788.959305
NCM26,OUT046,2493.145334
NCT53,OUT035,2610.836575
FDW45,OUT018,2473.602517
NCI18,OUT035,3770.460424
FDE38,OUT018,2560.491641
FDF08,OUT019,211.3853566
FDY58,OUT010,569.0001827
FDF58,OUT019,136.8008264
FDX39,OUT017,3678.618116
FDB44,OUT049,3674.840116
FDF28,OUT013,2026.332165
FDE39,OUT013,1933.539499
FDT37,OUT018,3771.92139
FDZ45,OUT017,3131.908585
FDO40,OUT035,2477.49378
FDM57,OUT027,2503.519412
DRG36,OUT017,2865.286123
FDY36,OUT010,146.9985411
DRL60,OUT027,4026.045539
FDS25,OUT019,268.0107232
DRF49,OUT027,2926.131819
FDP16,OUT045,3895.878596
FDS60,OUT049,3002.152982
FDU15,OUT027,998.3478068
FDK43,OUT046,2026.332165
FDN25,OUT046,961.2616423
FDE53,OUT049,1580.170176
FDB22,OUT013,2495.011496
FDE39,OUT017,2001.323298
FDX35,OUT035,3805.336399
NCG54,OUT049,2756.697136
FDH27,OUT035,2475.73913
NCK42,OUT013,3675.311464
FDS25,OUT049,1601.052846
FDI10,OUT018,2863.149511
FDU35,OUT035,1560.657435
FDI04,OUT017,3130.116334
DRK23,OUT035,3993.90269
FDB53,OUT019,361.7741451
FDY02,OUT049,4065.066401
FDM60,OUT035,668.5614658
NCJ31,OUT010,574.0435158
DRP35,OUT017,2026.332165
NCQ30,OUT018,2015.089972
DRL11,OUT010,379.4813362
FDU01,OUT013,3051.185803
FDR39,OUT035,2997.471488
FDO08,OUT046,2564.339589
FDC02,OUT045,4083.693265
NCZ29,OUT035,2026.332165
FDF29,OUT010,281.5657168
FDZ23,OUT017,3051.185803
NCU53,OUT018,2562.202976
NCW30,OUT013,4058.328903
NCM26,OUT027,4069.297067
FDV50,OUT027,2978.20135
FDW15,OUT049,2475.73913
FDI35,OUT027,5189.618164
FDO11,OUT017,3975.805144
FDN48,OUT046,1523.847835
NCA17,OUT049,2475.73913
NCN54,OUT013,1431.122199
FDP22,OUT013,782.0236519
NCB54,OUT035,2026.332165
FDD08,OUT045,662.6049217
DRM48,OUT010,131.4276341
FDG41,OUT027,2918.884579
FDE44,OUT027,1061.087464
FDE26,OUT035,2448.442264
NCS38,OUT013,1910.094346
NCJ54,OUT018,3591.665851
FDI40,OUT019,245.4790724
FDN45,OUT018,3558.791007
FDU43,OUT046,3883.346476
FDI04,OUT010,512.2008598
NCC07,OUT018,1580.170176
NCC07,OUT019,247.0900887
NCD18,OUT045,3815.94555
FDU55,OUT035,4090.416992
FDX59,OUT035,661.7748989
FDR52,OUT049,3051.185803
NCP17,OUT013,1199.126231
FDQ32,OUT045,2015.089972
NCT17,OUT049,3051.185803
FDO10,OUT049,923.6152389
FDE32,OUT049,666.3901654
FDN44,OUT045,2548.153293
FDH02,OUT035,1487.931778
FDK60,OUT013,1543.768368
FDS24,OUT019,201.9736469
FDL03,OUT010,555.9739648
FDB46,OUT027,5848.98237
FDO48,OUT049,3757.214085
FDZ39,OUT049,1580.170176
FDT02,OUT027,995.1783726
FDC50,OUT013,1545.104379
FDP39,OUT035,766.8824796
DRG15,OUT018,1007.195982
FDP10,OUT018,1580.170176
FDF53,OUT027,5067.393539
FDN34,OUT045,2771.658335
FDK02,OUT045,2012.292672
FDC23,OUT045,2865.286123
FDJ10,OUT019,288.1740943
FDE53,OUT035,1589.289153
FDR25,OUT035,4085.607804
FDW50,OUT046,2564.339589
FDS09,OUT049,757.9679259
FDW49,OUT010,426.8787129
FDU51,OUT046,2916.612444
FDF28,OUT018,2026.332165
NCY30,OUT018,2963.331441
FDD44,OUT045,4077.921932
FDX09,OUT017,2881.541393
NCF30,OUT013,2026.332165
FDZ50,OUT019,485.6625096
FDW37,OUT013,1541.46685
FDD11,OUT049,3997.755885
DRH39,OUT018,1162.993674
FDA36,OUT049,3048.599128
NCG43,OUT049,1521.416191
FDF02,OUT035,1580.170176
FDP57,OUT027,2856.655512
NCE42,OUT017,3810.163249
NCR38,OUT027,5848.98237
FDP03,OUT019,280.2609655
FDO51,OUT035,668.5614658
NCQ42,OUT046,2026.332165
NCM41,OUT046,1501.431775
FDH48,OUT027,2503.519412
DRF60,OUT046,3862.397797
FDJ27,OUT035,1570.341696
FDQ14,OUT013,2477.49378
FDN27,OUT017,1963.389657
NCQ02,OUT046,3051.185803
FDJ33,OUT049,2023.414822
FDP07,OUT027,5755.531013
DRE01,OUT049,3870.833292
FDU36,OUT045,1539.072044
FDL28,OUT017,3813.449264
NCX53,OUT046,2053.60074
FDZ39,OUT013,1580.170176
NCP42,OUT013,3051.185803
FDJ14,OUT035,1336.814457
FDK04,OUT049,919.9985562
NCC19,OUT017,3051.185803
FDS09,OUT018,772.9206591
FDZ02,OUT046,1539.072044
FDD35,OUT018,2015.089972
NCY42,OUT017,2448.442264
FDB05,OUT045,3891.922369
FDF20,OUT035,3051.185803
NCO41,OUT018,1534.070794
FDC40,OUT027,2014.431536
FDV58,OUT045,3058.517061
FDZ57,OUT045,2034.335948
DRM35,OUT046,2929.102107
DRN36,OUT018,1532.443313
FDQ13,OUT046,1414.957744
DRO35,OUT010,270.1373853
NCD43,OUT035,1580.170176
FDA51,OUT018,1920.568173
NCX17,OUT027,5848.98237
NCZ17,OUT049,672.3768483
FDR11,OUT027,4208.950864
FDW34,OUT049,3877.105453
FDN50,OUT017,1525.8595
FDS09,OUT046,737.9751
FDS48,OUT018,2475.357168
FDL44,OUT049,2557.057677
DRF48,OUT018,3051.185803
FDA14,OUT018,2473.602517
NCD30,OUT049,1534.070794
FDI16,OUT017,764.221241
NCG06,OUT035,4083.20825
DRZ24,OUT035,2009.594688
NCS17,OUT045,1532.443313
FDB37,OUT045,3888.087432
FDE10,OUT035,2034.335948
FDC57,OUT045,3051.185803
FDM12,OUT018,3051.185803
FDE24,OUT049,2036.986581
FDW22,OUT045,3734.10754
DRD01,OUT027,1193.58278
NCZ18,OUT027,5848.98237
FDN49,OUT045,669.3914885
FDR22,OUT035,1910.094346
FDV08,OUT019,131.4276341
FDY39,OUT046,3051.185803
FDV36,OUT049,2026.332165
FDO60,OUT045,708.6094153
FDU04,OUT027,2977.857702
